model,provider,proportion,order,trial_index,coordination_tokens,reasoning_tokens,total_context_tokens,mean_score_raw,mean_score_effective,input_tokens_used,output_tokens_used,cost_usd,elapsed_ms,crdt_throughput,mls_rfc,three_encryption_options,recommends_option_b,pg_limit,redis_pubsub_rate,redis_streams_latency,prosemirror_richtext,backend_rampup,infra_migration_weeks
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,12,3683,76,4096,0.0,0.0,4646,1024,0.0078128,10839.622416000111,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.96,reason_first,8,3608,151,4096,0.5,0.375,4646,1024,0.0078128,11965.24429200008,1,1,1,0,0,0,0,0,1,1
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,12,3683,76,4096,0.2,0.125,4646,1024,0.0078128,10453.277375000198,0,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.92,reason_first,7,3458,301,4096,0.4,0.5,4644,1024,0.007811200000000001,11867.613541000082,0,0,1,1,1,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,5,3533,226,4096,0.2,0.0,4644,738,0.006667200000000001,7471.875207999801,1,1,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.92,reason_first,8,3458,301,4096,0.5,0.375,4644,1024,0.007811200000000001,11734.202500000265,1,1,0,1,1,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,6,3533,226,4096,0.2,0.125,4644,889,0.007271200000000001,9580.033458999878,1,0,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.96,reason_first,9,3608,151,4096,0.3,0.125,4646,841,0.0070808,10424.481666999782,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,13,3683,76,4096,0.0,0.0,4646,1024,0.0078128,10458.945708000101,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.96,reason_first,10,3608,151,4096,0.3,0.125,4646,1024,0.0078128,11376.319749999766,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,13,3683,76,4096,0.0,0.0,4646,1024,0.0078128,11053.626417000032,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.96,reason_first,11,3608,151,4096,0.3,0.125,4646,1024,0.0078128,10812.378625000292,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,11,3533,226,4096,0.2,0.125,4644,1024,0.007811200000000001,10117.187583000032,1,0,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.92,reason_first,9,3458,301,4096,0.2,0.25,4644,1024,0.007811200000000001,12511.054000000058,0,0,0,0,1,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.96,coord_first,12,3608,151,4096,0.2,0.0,4646,863,0.0071688,12670.96254199987,1,1,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.96,coord_first,13,3608,151,4096,0.2,0.0,4646,1024,0.0078128,14411.572416999661,1,1,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.92,reason_first,10,3458,301,4096,0.0,0.0,4644,1024,0.007811200000000001,13513.666416999968,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.92,reason_first,11,3458,301,4096,0.5,0.5,4644,1024,0.007811200000000001,10585.441290999825,0,1,1,1,1,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.96,reason_first,12,3608,151,4096,0.3,0.125,4646,1024,0.0078128,11308.154249999916,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.92,reason_first,12,3458,301,4096,0.4,0.5,4644,1024,0.007811200000000001,10827.258166999854,0,0,1,1,1,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,14,3683,76,4096,0.2,0.125,4646,1024,0.0078128,11270.455459000004,0,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,7,3533,226,4096,0.4,0.25,4644,1024,0.007811200000000001,10344.237667000016,1,1,1,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,15,3683,76,4096,0.0,0.0,4646,972,0.0076048,10217.362416000014,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.96,coord_first,14,3608,151,4096,0.3,0.125,4646,1024,0.0078128,10232.50970900017,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,12,3533,226,4096,0.4,0.25,4644,1024,0.007811200000000001,10593.448916999932,1,1,1,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.92,coord_first,12,3458,301,4096,0.5,0.5,4644,1024,0.007811200000000001,10175.257083999895,1,0,1,1,1,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,8,3533,226,4096,0.1,0.0,4644,761,0.006759200000000001,8791.60095899988,1,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.92,coord_first,13,3458,301,4096,0.5,0.5,4644,1024,0.007811200000000001,10185.941624999941,1,0,1,1,1,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.92,coord_first,14,3458,301,4096,0.4,0.375,4644,1024,0.007811200000000001,11289.598333999947,1,0,1,1,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,9,3533,226,4096,0.2,0.0,4644,759,0.006751200000000001,8395.038207999733,1,1,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.96,reason_first,13,3608,151,4096,0.2,0.125,4646,1024,0.0078128,10848.672125000121,0,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,16,3683,76,4096,0.0,0.0,4646,777,0.0068248,8647.351000000072,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,14,3683,76,4096,0.0,0.0,4646,1024,0.0078128,10837.937457999942,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,17,3683,76,4096,0.0,0.0,4646,1024,0.0078128,9588.592915999925,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.92,coord_first,15,3458,301,4096,0.5,0.5,4644,1024,0.007811200000000001,11168.276749999677,1,0,1,1,1,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,13,3533,226,4096,0.4,0.25,4644,1024,0.007811200000000001,10958.805458999905,1,1,1,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,10,3533,226,4096,0.2,0.0,4644,759,0.006751200000000001,8690.304166999795,1,1,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.92,reason_first,13,3458,301,4096,0.5,0.5,4644,1024,0.007811200000000001,12282.60329099976,1,0,1,1,1,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,14,3533,226,4096,0.2,0.125,4644,1024,0.007811200000000001,9149.154791,0,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,15,3683,76,4096,0.2,0.125,4646,1024,0.0078128,11289.606792000086,0,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.92,reason_first,14,3458,301,4096,0.4,0.5,4644,1024,0.007811200000000001,10722.530417000144,0,0,1,1,1,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.96,reason_first,14,3608,151,4096,0.4,0.25,4646,1024,0.0078128,11421.212583999932,1,1,0,0,0,0,0,0,1,1
claude-haiku-4-5-20251001,anthropic,0.96,coord_first,15,3608,151,4096,0.2,0.125,4646,1024,0.0078128,10173.421374999634,0,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.92,coord_first,16,3458,301,4096,0.5,0.375,4644,1024,0.007811200000000001,10125.293874999898,1,1,1,1,1,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,15,3533,226,4096,0.4,0.25,4644,1024,0.007811200000000001,11285.890207999728,1,1,1,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,11,3533,226,4096,0.2,0.0,4644,981,0.0076392000000000005,10940.368415999728,1,1,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.92,reason_first,15,3458,301,4096,0.5,0.5,4644,939,0.007471200000000001,11252.66399999964,1,0,1,1,1,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.96,reason_first,15,3608,151,4096,0.3,0.125,4646,1024,0.0078128,9725.801792000311,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.96,coord_first,16,3608,151,4096,0.3,0.125,4646,1024,0.0078128,10986.80400000012,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,16,3683,76,4096,0.0,0.0,4646,1024,0.0078128,10890.812250000181,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.96,coord_first,17,3608,151,4096,0.2,0.0,4646,986,0.007660800000000001,11912.399333999929,1,1,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,17,3683,76,4096,0.2,0.125,4646,1024,0.0078128,12057.384000000184,0,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,18,3683,76,4096,0.0,0.0,4646,634,0.0062528,6944.299124999816,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.96,coord_first,18,3608,151,4096,0.3,0.125,4646,973,0.0076088,10600.832916999934,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,12,3533,226,4096,0.3,0.25,4644,977,0.007623200000000001,11471.557917000155,1,0,1,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,19,3683,76,4096,0.0,0.0,4646,1024,0.0078128,10448.868417000085,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.92,coord_first,17,3458,301,4096,0.4,0.375,4644,681,0.006439200000000001,7051.762500000223,1,0,1,1,1,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.92,reason_first,16,3458,301,4096,0.7,0.625,4644,1024,0.007811200000000001,12163.395333000153,1,1,1,1,1,0,0,0,1,1
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,18,3683,76,4096,0.2,0.125,4646,1024,0.0078128,12686.305790999995,0,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,13,3533,226,4096,0.3,0.125,4644,821,0.0069992000000000006,8112.793792000048,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,14,3533,226,4096,0.2,0.0,4644,993,0.007687200000000001,11009.421624999959,1,1,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,15,3533,226,4096,0.3,0.125,4644,927,0.0074232000000000005,10515.13554200028,1,1,1,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.92,coord_first,18,3458,301,4096,0.5,0.5,4644,1024,0.007811200000000001,9743.681584000115,1,0,1,1,1,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.92,reason_first,17,3458,301,4096,0.5,0.5,4644,1024,0.007811200000000001,11424.678083000344,1,0,1,1,1,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,16,3533,226,4096,0.3,0.125,4644,1024,0.007811200000000001,10936.70658300016,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.92,reason_first,18,3458,301,4096,0.6,0.5,4644,1024,0.007811200000000001,14061.141708999912,1,1,1,1,1,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,16,3533,226,4096,0.3,0.125,4644,1024,0.007811200000000001,11713.550334000047,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.96,reason_first,16,3608,151,4096,0.3,0.125,4646,1024,0.0078128,9784.581459000037,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,17,3533,226,4096,0.3,0.125,4644,792,0.006883200000000001,9183.322584000052,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.96,reason_first,17,3608,151,4096,0.3,0.125,4646,1024,0.0078128,10931.904874999873,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,19,3683,76,4096,0.0,0.0,4646,1024,0.0078128,10788.497499999721,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.92,reason_first,19,3458,301,4096,0.2,0.25,4644,1024,0.007811200000000001,10686.367165999854,0,0,0,0,1,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,18,3533,226,4096,0.2,0.0,4644,1005,0.007735200000000001,9951.209416999973,1,1,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,17,3533,226,4096,0.3,0.125,4644,1024,0.007811200000000001,11183.764082999915,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,19,3533,226,4096,0.2,0.125,4644,1024,0.007811200000000001,12028.179875000205,1,0,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.96,reason_first,18,3608,151,4096,0.3,0.125,4646,959,0.0075528,11047.674333000032,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.96,reason_first,19,3608,151,4096,0.0,0.0,4646,886,0.0072608,10432.522999999946,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.92,coord_first,19,3458,301,4096,0.5,0.5,4644,1024,0.007811200000000001,9634.136249999756,1,0,1,1,1,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.96,coord_first,19,3608,151,4096,0.3,0.125,4646,1024,0.0078128,11418.306667000252,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,18,3533,226,4096,0.3,0.125,4644,1024,0.007811200000000001,10550.229666000178,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,19,3533,226,4096,0.2,0.125,4644,1024,0.007811200000000001,10383.247083000242,1,0,0,0,0,0,0,0,0,1
